,Order,Wavelength Start A,Region Size A,Wavelength Start B,Region Size B,Both Fibers,Integrated Flux B
363,55,15868.027528723926,0.6547749057008332,15868.027528723926,0.6547749057008332,1,511.0018830867571
364,55,15869.871318676014,0.6531395499096107,15869.871318676014,0.6531395499096107,1,461.3161373839476
365,55,15872.184364051094,0.6510690701124986,15872.184364051094,0.6510690701124986,0,0.0
366,55,15882.063486387835,0.7586481016060134,15882.063486387835,0.7586481016060134,0,0.0
367,55,15895.35985818912,0.6291496855064906,15895.35985818912,0.6291496855064906,1,122.23462105153497
368,55,15897.530631782369,0.5130350922736397,15897.530631782369,0.5130350922736397,0,0.0
369,55,15898.556281298379,0.6259566810585966,15898.556281298379,0.6259566810585966,1,146.66396899561187
370,55,15901.679753224462,0.8491100504434144,15901.679753224462,0.8491100504434144,0,0.0
371,55,15914.45760434708,0.6094448636013112,15914.51303542475,0.4986367164801777,1,76.19627320234504
372,55,15916.781054501533,0.6069433165957889,15916.781054501533,0.6069433165957889,1,135.1458789136377
373,55,15924.565380767188,0.8158255420330534,15924.565380767188,0.8158255420330534,0,0.0
374,55,15929.225881036837,0.8086717515488999,15929.225881036837,0.8086717515488999,0,0.0
375,55,15934.433063773618,0.5871745409385767,15934.433063773618,0.5871745409385767,0,0.0
376,55,15972.036762667518,1.4227365272108727,15972.233302023036,1.0302576359463274,1,2711.1143063683
377,56,16029.696851676517,2.6312477394913003,16030.00324909845,2.0193306673700135,1,5957.315484304516
378,56,16056.73882423435,0.7683067374509847,16056.797954790498,0.6501057191089785,1,70.29421107326954
379,56,16059.571432963097,0.529823621358446,16059.571432963097,0.529823621358446,0,0.0
380,56,16073.558468479627,0.7491268871854118,16073.558468479627,0.7491268871854118,0,0.0
381,56,16079.412370360573,0.6280206038172764,16079.412370360573,0.6280206038172764,1,3595.5655123041406
382,56,16127.968473344734,1.1981065243162448,16127.968473344734,1.1981065243162448,1,10562.174181297643
383,56,16159.067870462486,1.2095294710616145,16159.067870462486,1.2095294710616145,0,0.0
384,56,16194.18765033716,0.7417463399779081,16194.18765033716,0.7417463399779081,1,1643.5236606385722
385,56,16208.171395140178,0.539927455398356,16208.171395140178,0.539927455398356,0,0.0
386,57,16194.061571650504,0.9453440640954796,16194.061571650504,0.9453440640954796,1,1503.4326726531685
387,57,16229.682418622857,0.6636526292568306,16229.682418622857,0.6636526292568306,0,0.0
388,57,16234.555222195439,0.6592116513784276,16234.555222195439,0.6592116513784276,1,3036.268752086473
389,57,16235.513874633822,0.6583271437175426,16235.513874633822,0.6583271437175426,1,3059.0723480815655
390,57,16245.029047952214,1.5338293687709665,16245.029047952214,1.5338293687709665,0,0.0
391,57,16251.962068832509,1.2845498505412252,16251.962068832509,1.2845498505412252,0,0.0
392,57,16259.053236822021,0.6354808702762966,16259.053236822021,0.6354808702762966,0,0.0
393,57,16269.54055455146,1.475241219608506,16269.54055455146,1.475241219608506,0,0.0
394,57,16279.06302140712,1.22795565432898,16279.06302140712,1.22795565432898,0,0.0
395,57,16301.711021137546,1.1759491947032075,16301.711021137546,1.069161304492809,1,310.54636807148523
396,57,16303.153837963977,0.7997272177181003,16303.153837963977,0.7997272177181003,0,0.0
397,57,16307.139307079939,0.5817615972246131,16307.139307079939,0.5817615972246131,0,0.0
398,57,16307.879607452966,0.5808557604195812,16307.879607452966,0.5808557604195812,1,103.9206579134712
399,57,16315.01088050348,1.0394626379093097,16315.01088050348,1.0394626379093097,0,0.0
400,57,16316.621031491328,1.0357651699487178,16316.621031491328,1.0357651699487178,1,1821.8350480104375
401,57,16341.15458462599,1.1227990555053111,16341.15458462599,1.1227990555053111,1,786.3626568872178
402,57,16350.379086907036,0.524330887301403,16350.379086907036,0.524330887301403,1,1495.27298288379
403,57,16351.66472901815,0.5224713565203274,16351.66472901815,0.5224713565203274,1,1515.477387999562
404,57,16356.480329156531,0.4217643031679472,16356.480329156531,0.4217643031679472,0,0.0
405,57,16359.979414041927,0.7418708103268727,16359.979414041927,0.695551357950535,1,304.1005984517592
406,57,16363.626631743127,0.412993232923327,16363.626631743127,0.412993232923327,0,0.0
407,57,16364.635261849198,0.5031609664965799,16364.635261849198,0.5031609664965799,0,0.0
408,57,16368.59374743032,0.6776168495998718,16368.59374743032,0.6776168495998718,0,0.0
409,57,16387.91142619344,1.1840007249629707,16387.91142619344,1.1840007249629707,1,1038.8256820357246
410,58,16387.86025304933,1.1335475196683547,16387.86025304933,1.1335475196683547,1,1396.048663335068
411,58,16414.51989840248,0.9137281301227631,16414.51989840248,0.9137281301227631,1,846.2724004980947
412,58,16441.429769411006,1.171317301257659,16441.429769411006,1.171317301257659,1,4048.051872274152
413,58,16446.916218920145,1.277157244268892,16446.916218920145,1.277157244268892,1,735.7308372986732
414,58,16454.482093716342,0.7456706156044675,16454.482093716342,0.7456706156044675,0,0.0
415,58,16475.334959063654,0.6080467135543586,16475.334959063654,0.6080467135543586,1,836.565372836204
416,58,16476.99162632535,0.6061441861711501,16476.99162632535,0.6061441861711501,1,749.9283088689398
417,58,16478.753013101697,0.604108503270254,16478.753013101697,0.604108503270254,1,2000.6940044644564
418,58,16501.682084834807,1.6224133036921558,16501.682084834807,1.6224133036921558,1,5017.447348387479
419,58,16527.726998065857,0.4433511810930213,16527.726998065857,0.4433511810930213,0,0.0
420,58,16538.658338082056,0.7174109074876469,16538.658338082056,0.7174109074876469,0,0.0
421,58,16542.75213322907,0.7092224644802627,16542.75213322907,0.7092224644802627,0,0.0
422,58,16553.46891161384,0.9615799924213206,16553.46891161384,0.9615799924213206,1,1164.2420433719712
423,59,16553.352159330567,0.9784331565861066,16553.352159330567,0.9784331565861066,1,870.2256578956558
424,59,16585.364645951067,0.6927246989034757,16585.364645951067,0.6927246989034757,0,0.0
425,59,16586.434975883447,0.8175511537447164,16586.434975883447,0.8175511537447164,0,0.0
426,59,16604.96763239558,0.9211315863212803,16604.96763239558,0.9211315863212803,0,0.0
427,59,16609.683926807134,0.5492724948380783,16609.683926807134,0.5492724948380783,1,269.52280395833264
428,59,16611.69588489108,0.6694030214239319,16611.69588489108,0.6694030214239319,1,204.80963916692062
429,59,16666.258004819578,0.779585262422188,16666.258004819578,0.779585262422188,0,0.0
430,59,16688.556205842684,1.277390652368922,16688.556205842684,1.277390652368922,1,1410.544222276957
431,59,16691.796070163204,1.1101386739428563,16691.796070163204,1.1101386739428563,1,13263.969922430373
432,59,16701.742117719943,0.6724220693395182,16701.742117719943,0.6724220693395182,1,149.23162503536886
433,59,16702.87945204393,0.6706570274363912,16702.982697981308,0.4643010337713349,1,206.44508703752643
434,59,16706.683075447243,5.03545392862361,16708.011424702152,1.5783072178601287,1,4363.117819594463
435,59,16711.870164924254,0.4545691055136558,16711.870164924254,0.4545691055136558,0,0.0
436,59,16717.839557201652,0.547299417485192,16717.839557201652,0.547299417485192,0,0.0
437,59,16718.585685523198,0.5462592694530031,16718.585685523198,0.5462592694530031,0,0.0
438,59,16723.130857421333,1.225840357477864,16723.130857421333,1.225840357477864,0,0.0
439,59,16725.090297264815,0.6346294613067585,16725.090297264815,0.6346294613067585,0,0.0
440,59,16731.24400066551,0.6240924695812282,16731.24400066551,0.6240924695812282,1,599.3743186689591
441,59,16732.682579946595,1.0035714352743526,16732.682579946595,1.0035714352743526,1,574.4486633700063
442,59,16733.97236609076,0.6193384661855816,16733.97236609076,0.6193384661855816,0,0.0
443,59,16753.47350553101,0.6734991559314949,16753.47350553101,0.6734991559314949,0,0.0
444,59,16755.89118648012,0.668176380397199,16755.89118648012,0.668176380397199,0,0.0
445,59,16761.457778666347,0.9175730158203805,16761.545292266965,0.7427972333571233,1,135.91901588801673
446,60,16761.510035290696,0.7135260812538036,16761.510035290696,0.7135260812538036,0,0.0
447,60,16764.87817626349,0.710894917796395,16764.87817626349,0.710894917796395,0,0.0
448,60,16804.526781244145,0.7997751003858866,16804.526781244145,0.7997751003858866,0,0.0
449,60,16839.851133040134,1.4569498772980296,16839.851133040134,1.4569498772980296,1,2234.9627496751914
450,60,16871.014893054802,0.49610816405402147,16871.014893054802,0.49610816405402147,0,0.0
451,60,16876.44532418768,0.7087008176531526,16876.44532418768,0.7087008176531526,0,0.0
452,60,16888.83209963192,0.5842983181901218,16888.83209963192,0.5842983181901218,0,0.0
453,60,16890.476847856993,0.582195429589774,16890.476847856993,0.582195429589774,0,0.0
454,60,16899.442520508528,0.7777754099370213,16899.442520508528,0.7777754099370213,0,0.0
455,60,16903.16298874609,1.0790085724001983,16903.16298874609,1.0790085724001983,1,8736.256048428666
456,60,16907.00383977581,0.7639132228650851,16907.00383977581,0.7639132228650851,0,0.0
457,60,16908.53024388612,0.6596738314838149,16908.53024388612,0.6596738314838149,0,0.0
458,60,16909.848521240307,0.6575323042270611,16909.848521240307,0.6575323042270611,0,0.0
459,60,16954.58037965676,0.8000286016103928,16954.58037965676,0.8000286016103928,1,1831.4752395404491
460,61,16954.522931083357,0.9877028968330706,16954.522931083357,0.9877028968330706,1,2035.1883429232767
